H_PSE100mean,H_PSE100std,H_PSE120mean,H_PSE120std,H_PSE240mean,H_PSE240std
0.13299,1.363,1.0709,1.2556,1.5523,0.70741
0.18704,1.3309,1.0684,1.2344,1.5188,0.66643
0.28761,1.2375,0.93889,1.0477,1.4916,0.6632
0.32521,1.0342,0.87224,0.93036,1.4388,0.65157
0.28591,0.87436,0.79214,0.85577,1.4222,0.68018
0.22215,0.80277,0.74722,0.83134,1.4082,0.62017
0.17507,0.84529,0.76402,0.8506,1.4316,0.61854
0.20487,0.98672,0.78779,0.88968,1.42,0.64661
0.19455,1.0466,0.76934,0.90506,1.4176,0.66814
0.14373,1.0336,0.87125,0.95256,1.4544,0.71564
0.09865,1.0049,0.92026,0.9003,1.4141,0.69806
0.10866,0.90764,1.002,0.93708,1.4042,0.74001
0.076098,0.85978,1.0059,0.78827,1.3863,0.66322
0.043421,0.83056,0.97177,0.72016,1.3869,0.64067
0.038504,0.81487,1.0192,0.74459,1.415,0.65904
0.096037,0.80425,1.0689,0.77369,1.4577,0.69268
0.17661,0.80334,1.0878,0.74755,1.4444,0.64363
0.13371,0.78422,1.1469,0.83677,1.4385,0.6294
0.1516,0.80249,1.1251,0.78992,1.4154,0.64657
0.20966,0.85229,1.1383,0.73671,1.446,0.6985
0.3049,0.91956,1.168,0.697,1.5541,0.80129
0.36795,0.95831,1.2328,0.65545,1.5714,0.78837
0.35559,0.9649,1.1868,0.69956,1.4793,0.70706
0.32196,0.92928,1.1393,0.87195,1.4521,0.7118
0.26138,0.89928,1.0977,0.88865,1.459,0.73581
0.23508,0.9078,1.092,0.82303,1.5125,0.68078
0.28019,0.9913,1.0671,0.79196,1.5292,0.68772
0.39788,1.0485,1.1308,0.74766,1.4572,0.68465
0.4239,1.1685,1.1173,0.83754,1.4221,0.67603
0.51807,1.2117,1.0444,0.77279,1.4251,0.67728
0.45259,1.1011,1.0172,0.74297,1.4278,0.69841
0.51296,0.83478,1.0465,0.71942,1.5088,0.72263
0.511,0.89796,1.007,0.71282,1.5448,0.76785
0.5629,0.99797,0.98917,0.67003,1.464,0.77177
0.63731,1.0554,1.0393,0.64102,1.4792,0.78998
0.63899,0.95682,1.1091,0.64969,1.5048,0.74298
0.57266,0.85868,1.1701,0.70531,1.498,0.76575
0.53262,0.79402,1.2112,0.73831,1.4652,0.74525
0.57409,0.81614,1.2623,0.76539,1.4377,0.74381
0.57781,0.80879,1.2942,0.79487,1.4276,0.66565
0.60934,0.87135,1.2009,0.73246,1.4042,0.62771
0.66144,0.97762,1.1819,0.76322,1.3865,0.66672
0.76032,1.1516,1.2039,0.86399,1.3732,0.74462
0.75955,1.1999,1.2163,0.94065,1.3459,0.76772
0.71551,1.2726,1.2286,0.95952,1.3113,0.77588
0.68141,1.4406,1.2399,1.0418,1.3428,0.8314
0.78024,1.6912,1.2971,1.2208,1.3404,0.81464
0.77054,1.5872,1.3145,1.2529,1.2988,0.80551
0.71458,1.3763,1.2914,1.2881,1.2785,0.8347
0.67854,1.2259,1.2355,1.3014,1.3752,0.86095
0.64618,1.118,1.1606,1.205,1.4084,0.82398
0.609,1.0557,1.1928,1.1655,1.3965,0.76045
0.56291,1.163,1.2754,1.1673,1.3673,0.69359
0.56615,1.1887,1.2741,1.2128,1.3456,0.68188
0.61062,1.0309,1.1901,1.1142,1.2774,0.72233
0.59404,0.94877,1.2177,1.0526,1.2942,0.83155
0.58211,0.98884,1.2629,0.94197,1.2846,0.83008
0.53358,0.96147,1.3062,0.97897,1.2588,0.8116
0.52511,0.93353,1.2902,0.9796,1.2428,0.78022
0.41813,0.84785,1.2612,0.83322,1.2571,0.78756
0.30575,0.789,1.2434,0.7563,1.2771,0.77868
0.29841,0.76387,1.2364,0.76169,1.307,0.7652
0.34481,0.83087,1.2502,0.78965,1.3687,0.77942
0.36469,0.86493,1.1991,0.76447,1.4004,0.81015
0.39978,0.9359,1.1622,0.7711,1.4078,0.76758
0.39646,0.95825,1.1302,0.77163,1.3905,0.7221
0.40748,1.0017,1.1586,0.78882,1.3715,0.75384
0.40528,1.0129,1.2222,0.80685,1.331,0.76563
0.42642,1.1048,1.2858,0.83629,1.2633,0.7849
0.39493,1.1536,1.3428,0.84942,1.2042,0.75689
0.25694,1.1379,1.3693,0.77788,1.2297,0.7505
0.23592,1.0075,1.3949,0.67336,1.2777,0.75134
0.28071,0.84492,1.2655,0.69268,1.3229,0.7328
0.34211,0.76606,1.1588,0.72793,1.3486,0.74432
0.39242,0.76281,1.0379,0.84545,1.3517,0.74529
0.42235,0.74281,1.0148,0.83349,1.365,0.7211
0.43847,0.73774,1.012,0.85453,1.3344,0.68879
0.4959,0.80293,1.0122,0.85049,1.346,0.71377
0.59819,0.90443,1.0262,0.82299,1.3124,0.6674
0.62399,0.86258,1.0275,0.77225,1.2715,0.60717
0.59027,0.75281,1.0415,0.76054,1.259,0.55292
0.53348,0.62792,1.0678,0.82274,1.2343,0.54793
0.44874,0.53008,1.0424,0.8208,1.2184,0.54751
0.41136,0.5683,1.0269,0.80997,1.2129,0.58404
0.33599,0.72385,1.0577,0.81626,1.2032,0.61271
0.19405,0.84598,1.111,0.82165,1.1785,0.62298
0.25996,0.89845,1.1071,0.83032,1.1745,0.62053
0.35656,0.94175,1.1316,0.87354,1.2592,0.74735
0.32421,0.92847,1.1545,0.86297,1.3001,0.77684
0.33756,0.94704,1.1717,0.85847,1.3146,0.76723
0.38428,1.0009,1.2067,0.88637,1.3335,0.78676
0.4086,1.0998,1.2507,0.95382,1.3239,0.75508
0.39417,1.2256,1.136,0.78178,1.3165,0.73345
0.3061,1.2116,1.0754,0.72568,1.3396,0.74319
0.20512,1.0617,1.0831,0.73106,1.3614,0.76095
0.19418,0.91991,1.116,0.76294,1.3459,0.74189
0.23389,0.91165,1.1953,0.86443,1.3348,0.73681
0.19132,0.88336,1.1808,0.829,1.345,0.76962
0.20353,0.9621,1.1164,0.76737,1.3423,0.77282
0.15386,1.0646,1.0853,0.75504,1.3409,0.77687
0.15316,1.078,1.0914,0.77986,1.3337,0.7835
0.079815,1.0414,1.1285,0.80727,1.326,0.77587
0.083142,1.1086,1.1085,0.7606,1.3112,0.76491
0.19461,1.1881,1.0837,0.71277,1.2981,0.73478
0.27955,1.2125,1.0872,0.70165,1.312,0.73534
0.31091,1.1823,1.1056,0.73758,1.3279,0.76495
0.26655,1.0492,1.1293,0.77122,1.3426,0.81677
0.26893,1.0299,1.1649,0.84417,1.3371,0.81588
0.22831,1.0341,1.1243,0.81404,1.2755,0.78328
0.20902,1.0245,1.0858,0.78173,1.2564,0.76065
0.26256,0.97188,1.0744,0.767,1.2257,0.6958
0.30853,0.92329,1.067,0.76936,1.2597,0.70401
0.32622,0.89914,1.0054,0.76951,1.2699,0.70603
0.32627,0.91668,1.0052,0.8363,1.2794,0.72625
0.35778,0.95926,0.93472,0.84509,1.2686,0.73449
0.40484,0.99241,0.89333,0.88399,1.2439,0.71387
0.43034,1.0131,0.8693,0.92316,1.2588,0.72486
0.33949,1.0146,0.79901,0.95144,1.2886,0.73872
0.19835,1.1173,0.74907,0.99251,1.3378,0.74697
0.24071,0.75968,0.71151,1.0184,1.3105,0.72742
0.25475,0.60814,0.70554,0.99871,1.2886,0.72387
0.29229,0.5478,0.67109,0.97548,1.2774,0.71403
0.27088,0.50772,0.63336,0.98958,1.2894,0.72481
0.17926,0.46227,0.64684,1.054,1.2417,0.64605
0.10369,0.45553,0.65764,1.0587,1.1894,0.5874
0.053479,0.52647,0.72335,1.028,1.1438,0.54315
0.064178,0.66574,0.65508,0.98497,1.1468,0.52854
0.073279,0.71701,0.64386,0.9633,1.1255,0.51368
0.10421,0.71785,0.67091,0.96629,1.1108,0.5506
0.028904,0.72869,0.70169,1.0084,1.1185,0.57517
0.010134,0.83843,0.69376,0.88071,1.1533,0.58859
-0.03107,0.93803,0.72774,0.82465,1.2238,0.58419
-0.0074686,0.84115,0.77403,0.74568,1.2691,0.6254
-0.076501,0.96718,0.79093,0.7178,1.3248,0.69379
-0.088852,0.99108,0.82925,0.74069,1.3388,0.76302
-0.1298,1.0795,0.81519,0.78413,1.2559,0.6731
-0.18981,1.0952,0.75354,0.73348,1.2424,0.62134
-0.24683,1.1554,0.74728,0.78795,1.269,0.63475
-0.1742,1.1349,0.74607,0.81945,1.3459,0.67371
-0.04285,1.1418,0.77886,0.89827,1.3713,0.65389
0.0251,1.1138,0.82513,0.94161,1.3709,0.63932
0.096675,1.1542,0.82107,0.80564,1.3546,0.60501
0.161,1.2692,0.8474,0.7353,1.3219,0.52746
0.15999,1.3067,0.82978,0.67494,1.3044,0.519
0.19316,1.3282,0.81399,0.70943,1.223,0.52842
0.27801,1.2759,0.83233,0.79881,1.2073,0.59056
0.36919,1.2654,0.81929,0.78156,1.1583,0.62594
0.43344,1.2901,0.86688,0.90402,1.1265,0.65196
0.29404,1.1068,0.93963,1.0981,1.141,0.58836
0.24965,0.98085,0.81553,0.94576,1.2217,0.53857
0.25912,0.9294,0.76478,0.93639,1.3092,0.51086
0.24514,0.89455,0.7468,1.0152,1.3386,0.47146
0.2848,0.93023,0.77747,1.1698,1.3488,0.49335
0.38821,1.0577,0.82386,1.2096,1.3479,0.49086
0.44669,1.107,0.81177,1.1925,1.3434,0.4933
0.50034,1.1627,0.7559,1.0555,1.3541,0.48076
0.51201,1.2072,0.76755,1.0895,1.3689,0.50058
0.53898,1.2261,0.70969,1.0375,1.3675,0.49387
0.52355,1.1752,0.73049,1.0485,1.351,0.46009
0.46705,1.0952,0.76229,0.96796,1.4025,0.47495
0.40561,1.0221,0.80661,0.90682,1.4245,0.45441
0.40139,0.93456,0.80558,0.89526,1.4594,0.461
0.49689,0.8772,0.81364,0.95559,1.5252,0.47838
0.55792,0.85259,0.78458,1.0094,1.527,0.45884
0.6236,0.87359,0.74839,0.99788,1.5169,0.43947
0.56914,0.80023,0.71735,1.0573,1.538,0.45454
0.55082,0.75399,0.72109,1.1682,1.5598,0.53829
0.55702,0.77499,0.69473,1.2641,1.5545,0.55942
0.63584,0.85667,0.67448,1.4222,1.5711,0.58342
0.61895,0.84739,0.63714,1.327,1.6106,0.56399
0.58306,0.83844,0.6362,1.2013,1.6312,0.55387
0.49057,0.74262,0.65367,1.2018,1.5399,0.51999
0.38461,0.73317,0.66575,1.2357,1.5314,0.54205
0.27062,0.85308,0.67432,1.1805,1.5189,0.50294
0.36893,0.82375,0.70294,1.2114,1.439,0.47307
0.31644,0.9343,0.75248,1.2027,1.446,0.52486
0.36296,0.98033,0.84361,1.1417,1.4761,0.63151
0.38736,0.94489,0.96437,1.0732,1.458,0.70127
0.41746,0.90622,1.1246,1.1474,1.4737,0.73129
0.42917,0.94133,1.0375,0.99977,1.5255,0.75495
0.44434,1.0242,0.93986,0.9446,1.5639,0.76484
0.44476,1.0272,0.94691,0.95936,1.5728,0.8086
0.43238,1.1034,0.94333,0.97534,1.5899,0.87016
0.34713,1.2421,0.96237,0.99754,1.5387,0.83684
0.25321,1.1318,0.92184,0.94191,1.3964,0.82491
0.1211,1.1771,0.90314,0.88763,1.3459,0.83235
0.13522,1.1158,0.93129,0.89434,1.3337,0.87006
0.16125,1.1372,0.92257,0.92372,1.3439,0.89954
0.22692,1.2201,0.93201,0.98207,1.4028,0.92758
0.24524,1.2321,0.93709,1.0093,1.4578,0.93625
0.29386,1.2774,0.95506,0.9948,1.472,0.92742
0.31819,1.3498,1.0221,1.0009,1.4901,0.92288
0.35927,1.4254,0.94592,0.96928,1.4838,0.89693
0.29935,1.4325,0.87404,0.99588,1.4573,0.86876
0.437,1.5057,0.85045,1.0489,1.4144,0.8654
0.43028,1.5591,0.81469,0.97502,1.4055,0.86542
0.23981,1.4623,0.82505,0.89179,1.3785,0.85137
0.098075,1.5116,0.83036,0.83607,1.3299,0.84105
0.11944,1.4059,0.84569,0.78352,1.3181,0.86038
0.19322,1.2727,0.85665,0.7362,1.326,0.89365
0.23832,1.1956,0.87074,0.68768,1.3489,0.93741
0.26287,1.1649,0.8818,0.68037,1.314,0.91434
0.30929,1.1756,0.90221,0.71363,1.2971,0.89903
0.37305,1.2504,0.89206,0.8404,1.2899,0.88486
0.41664,1.3668,0.93731,0.9068,1.2965,0.85291
0.50596,1.5196,0.9396,0.95765,1.3353,0.81406
0.4788,1.4773,0.87187,0.92846,1.3412,0.81699
0.36241,1.335,0.80948,0.92996,1.3181,0.81486
0.23713,1.1939,0.79298,1.0488,1.3284,0.82001
0.16825,1.1641,0.91858,1.1522,1.2918,0.77748
0.13388,1.1234,0.97595,0.98586,1.2873,0.79762
0.13394,1.1325,1.0131,0.86466,1.2936,0.85758
0.1855,1.2088,1.0239,0.78032,1.2849,0.92123
0.18539,1.1802,1.0539,0.84101,1.2431,0.96564
0.22213,1.119,1.1526,0.94055,1.2452,0.97189
0.31037,1.1359,1.1315,0.86642,1.3007,1.0037
0.39611,1.169,1.1475,0.88802,1.2783,0.9718
0.4586,1.3541,1.1221,0.88351,1.2248,0.97209
0.34303,1.3469,1.0328,0.84373,1.2022,0.98802
0.17232,1.5075,0.97279,0.8216,1.2027,0.9757
0.1503,1.3435,0.9414,0.80303,1.1764,0.97003
0.11293,1.322,0.95637,0.82586,1.1534,0.96813
0.13424,1.3159,0.96546,0.84036,1.1138,0.96855
0.16394,1.31,0.97181,0.86133,1.1131,0.95711
0.16227,1.2767,0.97567,0.89192,1.108,0.95447
0.12383,1.205,0.96967,0.9395,1.0935,0.95227
0.13932,1.1247,0.87959,0.85022,1.0371,0.90666
0.21584,1.0888,0.80121,0.85049,1.0226,0.89321
0.29651,1.1022,0.81114,1.0312,1.0455,0.91608
0.32422,1.1428,0.6895,0.94015,1.0486,0.94477
0.25396,1.1993,0.68299,0.89142,1.0546,0.94916
0.12055,1.3252,0.73104,0.87288,1.0787,0.94327
0.049926,1.3135,0.82705,0.89973,1.1444,0.9606
0.10711,1.203,0.95041,0.92421,1.1947,0.99784
0.19885,1.1642,1.024,0.95211,1.2079,1.0126
0.21055,1.1631,0.98346,0.84084,1.1828,1.0409
0.13628,1.1742,1.0236,0.81129,1.1278,0.99861
0.11033,1.2483,0.9652,0.72703,1.1158,0.94994
0.0085858,1.3585,0.93796,0.68322,1.083,0.89021
0.082771,1.378,0.92527,0.69813,1.0657,0.85301
0.16291,1.4019,0.87946,0.70073,1.0877,0.84303
0.19786,1.3874,0.84726,0.68379,1.0998,0.83926
0.22398,1.4481,0.84514,0.67484,1.1075,0.85443
0.26994,1.4942,0.90108,0.71423,1.1447,0.87324
0.37948,1.5705,0.9163,0.7637,1.159,0.87789
0.44388,1.5855,0.89185,0.68294,1.1466,0.77213
0.38143,1.3844,0.92271,0.68661,1.1833,0.70436
0.39489,1.3325,0.9048,0.61842,1.1569,0.66563
0.43811,1.4078,0.94386,0.61873,1.1591,0.62616
0.3893,1.3669,1.0756,0.75068,1.1889,0.61864
0.30722,1.3557,1.0943,0.80873,1.2394,0.66479
0.26328,1.4285,1.1343,0.80491,1.2785,0.77129
0.2689,1.5709,1.1428,0.72138,1.2804,0.7191
0.32838,1.7083,1.1031,0.68782,1.3281,0.74592
0.35967,1.829,1.1199,0.72552,1.3373,0.81145
0.35023,1.8433,1.1048,0.70542,1.3353,0.84245
0.37935,1.7104,1.1613,0.75376,1.3148,0.7352
0.38637,1.6704,1.1463,0.73367,1.3516,0.7226
0.43382,1.593,1.155,0.71665,1.3832,0.73989
0.5171,1.4986,1.2131,0.78294,1.3832,0.76049
0.58159,1.4112,1.1748,0.74915,1.3972,0.769
0.55939,1.3334,1.2003,0.78668,1.4124,0.75976
0.48348,1.2793,1.3061,0.90505,1.4204,0.72409
0.41648,1.2896,1.2915,0.98407,1.3721,0.68351
0.4494,1.2985,1.2507,1.0452,1.3055,0.6952
0.54652,1.3224,1.1632,1.0096,1.2736,0.76575
0.54945,1.2895,1.1285,1.0237,1.2219,0.71954
0.47988,1.2684,1.1149,1.0467,1.25,0.69744
0.32766,1.2048,1.1427,0.99688,1.2218,0.65526
0.17974,1.2457,1.1134,0.86739,1.1915,0.66441
0.030158,1.4247,1.128,0.79483,1.1809,0.70289
0.11275,1.3648,1.1199,0.74488,1.1771,0.71613
0.11256,1.2743,1.1247,0.75505,1.1923,0.73197
-0.020317,1.2101,1.1937,0.80981,1.1877,0.70636
-0.11581,1.1973,1.1825,0.78883,1.2299,0.66334
-0.047308,0.96722,1.1988,0.74901,1.2638,0.63492
0.024519,0.93843,1.0929,0.71003,1.2082,0.63731
0.11031,0.9668,1.0298,0.71057,1.1951,0.61862
0.16299,1.0352,1.0293,0.73754,1.1875,0.61623
0.16013,1.0947,1.0748,0.80281,1.2093,0.64628
0.15851,1.0448,1.1126,0.87416,1.2358,0.66669
0.12206,1.0885,1.116,0.88653,1.2316,0.67231
0.12141,1.2733,1.1404,0.89752,1.2223,0.6504
0.090776,1.6041,1.161,0.86724,1.1918,0.66691
0.070267,1.55,1.1111,0.78399,1.1743,0.65058
-0.043645,1.5371,1.0695,0.71921,1.1358,0.68829
-0.11638,1.6046,1.0394,0.66612,1.1453,0.71858
0.034276,1.2293,1.0213,0.63722,1.1999,0.70359
0.11563,1.1306,1.0149,0.63,1.2468,0.67616
0.1605,1.1229,0.98267,0.68751,1.1764,0.60169
0.15699,1.1603,1.0675,0.70183,1.1585,0.59767
0.13896,1.165,1.0635,0.64717,1.1246,0.59504
0.079522,1.1421,1.0892,0.69302,1.1335,0.53633
0.087942,1.1744,1.0166,0.65212,1.1571,0.54968
0.12306,1.1742,0.96949,0.64833,1.1042,0.56118
0.17937,1.192,0.99884,0.70973,1.0773,0.56697
0.15562,1.2886,0.9689,0.68605,1.0372,0.56115
0.07676,1.2556,0.91955,0.63484,1.0302,0.56617
-0.022217,1.2623,0.9813,0.64036,1.02,0.5304
-0.063945,1.3335,1.0203,0.67539,0.99545,0.51604
0.098611,1.1636,1.0611,0.76466,1.0002,0.52006
0.20496,1.2254,1.0457,0.9068,0.98195,0.47749
0.32188,1.3723,0.91695,0.96556,0.99917,0.40908
0.28693,1.2814,0.86119,0.94183,0.98578,0.33993
0.29428,1.3,0.79182,0.9167,0.95869,0.36903
0.34347,1.3213,0.80675,0.89445,0.97739,0.40157
0.4576,1.3906,0.82797,0.87244,1.0106,0.48289
0.43916,1.3433,0.81814,0.86969,1.0304,0.52092
0.40796,1.417,0.76027,0.9008,1.0141,0.50989
0.30344,1.4461,0.78411,0.92864,0.98608,0.48678
0.18951,1.3727,0.87855,0.9515,0.97123,0.48896
0.17408,1.2406,0.95313,0.98248,1.0399,0.55194
0.19397,1.219,0.94331,0.84725,1.0591,0.59464
0.26568,1.2499,0.97851,0.88079,1.0504,0.58629
0.31688,1.294,0.91625,0.81039,1.0389,0.61541
0.2274,1.291,0.89281,0.80918,1.024,0.61994
0.16571,1.303,0.90674,0.84918,1.0705,0.6978
0.14691,1.2916,0.96246,0.91415,1.0778,0.6503
0.15516,1.2863,1.0536,1.0182,1.1162,0.68389
0.15327,1.3141,1.0337,0.90064,1.1238,0.68701
0.1587,1.3587,1.0481,0.8526,1.1405,0.63434
0.10196,1.3849,1.0743,0.81955,1.1522,0.58148
0.062563,1.4001,1.1575,0.82958,1.1237,0.56671
0.1783,1.2692,1.1457,0.82488,1.1036,0.57685
0.28265,1.1706,1.0843,0.82301,1.0605,0.59187
0.35,1.1643,0.97369,0.75134,1.0506,0.54392
0.37124,1.1621,0.9171,0.75045,1.0795,0.49147
0.34935,1.162,0.90216,0.77296,1.0954,0.44875
0.38652,1.1061,0.91272,0.8157,1.0989,0.5189
0.42211,1.0168,0.95026,0.83526,1.1022,0.62734
0.44176,0.95764,1.0203,0.86722,1.1038,0.70599
0.44325,0.88857,1.0769,0.89099,1.1463,0.8054
0.39941,0.86959,1.1064,0.88215,1.1189,0.7641
0.36704,0.82743,1.0675,0.86666,1.1411,0.78186
0.34518,0.73333,1.0274,0.88272,1.105,0.83206
0.32087,0.6772,0.93808,0.80622,1.0942,0.74324
0.33265,0.68831,0.91354,0.80473,1.0968,0.69691
0.38842,0.67937,0.9352,0.80755,1.0965,0.66844
0.44617,0.62566,0.98588,0.81946,1.0987,0.67887
0.49256,0.6161,1.0536,0.84141,1.1073,0.71358
0.58816,0.68268,1.1066,0.89255,1.1003,0.69677
0.59191,0.70751,1.1988,0.94718,1.1971,0.76576
0.53451,0.71823,1.2534,0.92631,1.2882,0.821
0.55259,0.77202,1.221,0.80306,1.3169,0.83912
0.55002,0.69817,1.1958,0.77463,1.305,0.81066
0.52298,0.57586,1.1188,0.72647,1.2784,0.80099
0.47617,0.54001,1.0793,0.77616,1.2588,0.80963
0.35452,0.50541,0.97669,0.80023,1.1228,0.68646
0.24842,0.52919,0.96353,0.94379,1.0615,0.65719
0.19603,0.5818,1.0093,0.98913,1.0755,0.62565
0.17861,0.64304,1.0569,0.82553,1.0418,0.6045
0.20615,0.67039,1.0613,0.73974,1.0195,0.63686
0.23311,0.72988,1.1551,0.7564,1.0652,0.64792
0.21997,0.79614,1.1653,0.86762,1.1109,0.73259
0.23237,0.7821,1.1172,0.93997,1.1154,0.74267
0.24279,0.83703,0.99253,0.91634,1.1234,0.73618
0.30258,0.87611,0.88175,0.8788,1.1385,0.76929
0.31008,0.87303,0.83117,0.87759,1.1199,0.77302
0.29396,0.95175,0.9179,0.71674,1.1452,0.70015
0.29672,1.0054,0.96907,0.61371,1.1239,0.59572
0.31009,1.0224,1.067,0.67313,1.1353,0.56461
0.35185,1.028,1.0911,0.74991,1.1422,0.57382
0.43237,1.028,1.1128,0.77889,1.154,0.62997
0.45087,1.0697,1.1599,0.80529,1.1801,0.74439
0.48252,1.1778,1.2413,0.82677,1.139,0.82839
0.51303,1.2944,1.3104,0.89532,1.1881,0.81695
0.51917,1.0399,1.3244,0.91276,1.1866,0.8088
0.49636,0.93829,1.2605,0.85847,1.1755,0.79703
0.42263,0.95163,1.27,0.86049,1.1974,0.81221
0.36232,1.0541,1.2783,0.85891,1.1803,0.79215
0.41182,1.0069,1.3322,0.90432,1.1801,0.79568
0.42178,1.0438,1.3833,0.96418,1.1899,0.8065
0.42475,0.99513,1.3715,0.95912,1.1946,0.83177
0.41181,0.97209,1.2666,0.91364,1.2131,0.8657
0.40223,1.017,1.2506,0.97553,1.1986,0.90072
0.40409,1.0268,1.2623,1.0397,1.1727,0.93446
0.3478,0.94559,1.2337,1.0358,1.1941,0.97446
0.3236,0.91534,1.2379,1.0479,1.1735,0.95677
0.34114,0.93018,1.2383,1.0644,1.1846,0.97779
0.32076,1.0601,1.1962,1.0444,1.2153,1.0253
0.35589,1.1889,1.184,1.0096,1.192,0.99787
0.40068,1.0262,1.1564,0.89714,1.1585,0.98006
0.40471,0.94771,1.1541,0.86615,1.1946,1.0125
0.41671,0.9571,1.1248,0.8109,1.1746,1.0371
0.42145,1.0315,1.1532,0.82873,1.2037,1.0695
0.35294,1.1521,1.1498,0.86558,1.1887,1.0734
0.27082,1.2066,1.11,0.85401,1.113,1.0147
0.19781,1.2562,1.0099,0.73885,1.0853,1.0139
0.26658,1.0956,1.0483,0.72975,1.0397,0.9474
0.3048,1.0158,1.0711,0.76568,1.0087,0.94049
0.33463,1.0025,1.0807,0.78254,0.97591,0.94754
0.37189,1.0961,1.0362,0.83165,0.9649,0.96669
0.32713,1.0562,1.0387,0.91615,1.0161,0.96355
0.26175,1.026,1.0028,0.9168,1.066,0.97532
0.22585,1.0252,1.0071,0.94153,1.0735,0.98594
0.2786,1.0457,0.97125,0.93112,1.1429,1.069
0.35743,1.114,1.0379,0.85168,1.1615,1.1161
0.40356,1.1993,1.1002,0.87455,1.1487,1.0937
0.4037,1.2369,1.0253,0.83202,1.1579,1.0202
0.36077,1.1026,1.0414,0.85214,1.1427,0.99372
0.3018,1.1251,1.053,0.78544,1.1306,0.97163
0.32661,1.1144,1.0484,0.72581,1.1411,0.97899
0.43174,1.1593,0.95366,0.73585,1.1757,0.99514
0.47892,1.1094,0.89247,0.76834,1.1614,0.97084
0.4808,1.0117,0.94108,0.87325,1.1126,0.95612
0.51982,0.9645,0.92673,0.91906,1.0958,0.94579
0.56217,0.96801,0.97339,0.94681,1.0991,0.96214
0.6458,1.0077,1.0038,1.0248,1.111,0.95251
0.73374,1.0798,1.0097,0.99701,1.1084,0.94989
0.71348,1.0768,1.0132,0.99173,1.1004,0.94129
0.59506,1.0252,1.0102,0.96865,1.0471,0.93291
0.45671,0.97704,1.0759,1.0252,0.97031,0.94307
0.47111,0.787,1.0944,1.0182,0.91387,0.98773
0.50977,0.74004,1.0518,0.92232,0.90229,1.0613
0.59732,0.83402,1.0459,0.90685,0.95305,1.0782
0.66721,0.87678,1.0947,0.91922,0.98371,1.0497
0.57982,0.69779,1.1291,0.88091,1.0233,1.067
0.54965,0.65328,1.1714,0.89669,1.1484,0.98998
0.54543,0.6641,1.1562,0.92259,1.2362,0.87289
0.60249,0.68419,1.1526,0.94067,1.3002,0.83133
0.68909,0.71435,1.236,1.1044,1.3471,0.83895
0.68874,0.69456,1.0655,1.021,1.2277,0.70785
0.65203,0.69706,0.9936,0.92042,1.1391,0.69884
0.60208,0.83108,0.96658,0.85829,1.133,0.64064
0.44004,0.87299,0.99043,0.82146,1.1176,0.62893
0.35907,0.99448,1.0348,0.88734,1.1643,0.60963
0.38457,1.0242,1.2528,0.79782,1.2447,0.59484
0.45966,1.0556,1.3567,0.71483,1.33,0.57485
0.47149,0.93641,1.2966,0.69528,1.3761,0.56013
0.40672,0.82933,1.2813,0.69046,1.4275,0.53317
0.46975,0.79357,1.2928,0.69298,1.4483,0.50465
0.55371,0.84006,1.2444,0.70655,1.5058,0.58602
0.61945,0.85662,1.1885,0.7484,1.4574,0.5339
0.60481,0.89634,1.1041,0.74027,1.4104,0.50829
0.58519,0.94777,1.0824,0.80105,1.3494,0.47094
0.59887,0.94666,1.1186,0.74303,1.3444,0.47514
0.53014,0.95163,1.2207,0.7438,1.3581,0.52542
0.46404,0.98101,1.3709,0.70929,1.3829,0.60427
0.42335,0.96792,1.4263,0.60767,1.4576,0.60828
0.39985,0.95224,1.3586,0.49791,1.4949,0.49951
0.39563,0.95411,1.3533,0.52107,1.4802,0.45789
0.40869,0.99765,1.4367,0.60406,1.5025,0.39719
0.37572,0.91572,1.4356,0.56896,1.5794,0.40312
0.35181,0.93391,1.4208,0.62405,1.6157,0.37123
0.35172,1.0155,1.2651,0.55131,1.5335,0.30202
0.30538,1.0506,1.1944,0.57115,1.5004,0.26396
0.34645,0.93226,1.2046,0.6416,1.5113,0.34985
0.34988,0.89712,1.2332,0.64918,1.5454,0.40554
0.32186,0.80922,1.2961,0.65516,1.5226,0.3449
0.32607,0.7785,1.2971,0.55573,1.5502,0.33427
0.36409,0.796,1.2891,0.57964,1.5915,0.33604
0.41671,0.84261,1.3057,0.61842,1.6078,0.31622
0.49136,0.92693,1.3618,0.68559,1.6921,0.41173
0.51741,0.98558,1.2944,0.69452,1.6485,0.39308
0.43033,0.95726,1.2909,0.75071,1.6323,0.39231
0.3459,1.0505,1.2926,0.79647,1.6152,0.39622
0.30137,1.2363,1.2809,0.72939,1.5714,0.36464
0.44764,1.1101,1.2835,0.69618,1.5454,0.34283
0.53119,1.0677,1.317,0.72034,1.5236,0.32325
0.47176,0.98035,1.3303,0.69219,1.5303,0.32249
0.37848,0.8482,1.3121,0.64488,1.5387,0.31947
0.36387,0.7311,1.3179,0.6221,1.5062,0.28034
0.40544,0.6949,1.2932,0.56635,1.51,0.27643
0.4226,0.62262,1.2677,0.50508,1.5686,0.32254
0.50362,0.66249,1.292,0.54261,1.5692,0.30709
0.5188,0.72899,1.1996,0.45882,1.6351,0.33946
0.51517,0.62747,1.2524,0.53651,1.6127,0.23729
0.49921,0.56749,1.2016,0.4619,1.6145,0.23834
